,id,price_value,fake_originality,warranty,size,discrepancy,flavor_odor,expiration_date
26998,1113110,0,0,0,0,0,0,0
26999,1010367,0,0,0,0,0,0,0
27000,1196485,0,0,0,0,0,0,0
27001,1047138,0,0,0,0,0,0,0
27002,1214823,0,0,0,0,0,0,0
27003,1238777,0,0,0,0,0,0,0
27004,1227604,1,0,0,0,0,0,0
27005,1189911,0,0,0,0,0,0,0
27006,1211238,0,0,0,0,0,0,0
27007,1064997,0,0,0,0,0,0,0
27008,1235004,0,0,0,0,0,0,0
27009,1085938,0,0,0,0,0,0,0
27010,1255534,0,0,0,0,0,0,0
27011,1218320,0,0,0,0,0,0,0
27012,1045869,1,0,0,0,0,0,0
27013,1043758,0,0,0,0,0,0,0
27014,1181385,0,0,0,0,0,0,0
27015,1143085,0,0,0,0,0,0,0
27016,1165958,0,0,0,0,0,0,0
27017,1074412,1,0,0,0,0,0,0
27018,1032625,1,0,0,0,0,0,0
27019,1136362,0,0,0,0,0,0,0
27020,1091735,0,0,0,0,0,0,0
27021,1178417,0,0,0,0,0,0,0
27022,1101498,0,0,0,0,0,0,0
27023,1216697,0,0,0,0,0,0,0
27024,1155452,0,0,0,0,0,0,0
27025,1274179,0,0,0,0,0,0,0
27026,1000812,0,0,0,0,0,0,0
27027,1153727,0,0,0,0,0,0,0
27028,1007664,0,0,0,0,0,0,0
27029,1110469,1,0,0,0,0,0,0
27030,1126627,1,0,0,0,0,0,0
27031,1165812,0,0,0,0,0,0,0
27032,1123196,0,0,0,0,0,0,0
27033,1163177,0,0,0,0,0,0,0
27034,1273400,1,0,0,0,0,0,0
27035,1100065,0,0,0,0,0,0,0
27036,1052894,0,0,0,0,0,0,0
27037,1115717,0,0,0,0,0,0,0
27038,1196208,0,0,0,0,0,0,0
27039,1063418,0,0,0,0,0,0,0
27040,1117236,1,0,0,0,0,0,0
27041,1104381,0,0,0,0,0,0,0
27042,1066485,1,0,0,0,0,0,0
27043,1190589,0,0,0,0,0,0,0
27044,1142510,0,0,0,0,0,0,0
27045,1082739,1,0,0,0,0,0,0
27046,1018595,0,0,0,0,0,0,0
27047,1233360,1,0,0,0,0,0,0
27048,1201101,0,0,0,0,0,0,0
27049,1111005,1,0,0,0,0,0,0
27050,1020792,0,0,0,0,0,0,0
27051,1040645,0,0,0,0,0,0,0
27052,1201725,0,0,0,0,0,0,0
27053,1098569,0,0,0,0,0,0,0
27054,1134045,0,0,0,0,0,0,0
27055,1194260,0,0,0,0,0,0,0
27056,1055078,0,0,0,0,0,0,0
27057,1008866,0,0,0,0,0,0,0
27058,1117790,0,0,0,0,0,0,0
27059,1179900,0,0,0,0,0,0,0
27060,1113475,0,0,0,0,0,0,0
27061,1066364,0,0,0,0,0,0,0
27062,1067269,0,0,0,0,0,0,0
27063,1266894,1,0,0,0,0,0,0
27064,1118875,0,0,0,0,0,0,0
27065,1085876,0,0,0,0,0,0,0
27066,1272269,0,0,0,0,0,0,0
27067,1043751,0,0,0,0,0,0,0
27068,1050552,0,0,0,0,0,0,0
27069,1175977,0,0,0,0,0,0,0
27070,1240641,0,0,0,0,0,0,0
27071,1171426,1,0,0,0,0,0,0
27072,1276655,0,0,0,0,0,0,0
27073,1085491,0,0,0,0,0,0,0
27074,1002692,0,0,0,0,0,0,0
27075,1108645,0,0,0,0,0,0,0
27076,1183077,0,0,0,0,0,0,0
27077,1277208,0,0,0,0,0,0,0
27078,1214041,0,0,0,0,0,0,0
27079,1123529,0,0,0,0,0,0,0
27080,1036573,0,0,0,0,0,0,0
27081,1086997,0,0,0,0,0,0,0
27082,1154370,0,0,0,0,0,0,0
27083,1035722,0,0,0,0,0,0,0
27084,1155561,0,0,0,0,0,0,0
27085,1122950,0,0,0,0,0,0,0
27086,1022728,1,0,0,0,0,0,0
27087,1200349,0,0,0,0,0,0,0
27088,1161990,1,0,0,0,0,0,0
27089,1177298,0,0,0,0,0,0,0
27090,1193182,0,0,0,0,0,0,0
27091,1008090,0,0,0,0,0,0,0
27092,1114474,1,0,0,0,0,0,0
27093,1063567,0,0,0,0,0,0,0
27094,1143191,0,0,0,0,0,0,0
27095,1257398,1,0,0,0,0,0,0
27096,1137557,0,0,0,0,0,0,0
27097,1126696,1,0,0,0,0,0,0
27098,1233789,0,0,0,0,0,0,0
27099,1152522,1,0,0,0,0,0,0
27100,1121853,1,0,0,0,0,0,0
27101,1243579,0,0,0,0,0,0,0
27102,1232174,0,0,0,0,0,0,0
27103,1073428,0,0,0,0,0,0,0
27104,1180712,0,0,0,0,0,0,0
27105,1155203,1,0,0,0,0,0,0
27106,1259222,1,0,0,0,0,0,0
27107,1077642,0,0,0,0,0,0,0
27108,1056230,0,0,0,0,0,0,0
27109,1192079,0,0,0,0,0,0,0
27110,1105126,0,0,0,0,0,0,0
27111,1124281,0,0,0,0,0,0,0
27112,1061447,0,0,0,0,0,0,0
27113,1201264,0,0,0,0,0,0,0
27114,1187279,0,0,0,0,0,0,0
27115,1261732,0,0,0,0,0,0,0
27116,1031060,0,0,0,0,0,0,0
27117,1079932,0,0,0,0,0,0,0
27118,1188078,0,0,0,0,0,0,0
27119,1117178,0,0,0,0,0,0,0
27120,1211427,0,0,0,0,0,0,0
27121,1278446,0,0,0,0,0,0,0
27122,1127198,0,0,0,0,0,0,0
27123,1275451,0,0,0,0,0,0,0
27124,1115935,0,0,0,0,0,0,0
27125,1189375,0,0,0,0,0,0,0
27126,1096599,0,0,0,0,0,0,0
27127,1129887,0,0,0,0,0,0,0
27128,1042609,0,0,0,0,0,0,0
27129,1014692,1,0,0,0,0,0,0
27130,1234991,0,0,0,0,0,0,0
27131,1134845,1,0,0,0,0,0,0
27132,1158787,1,0,0,0,0,0,0
27133,1127765,0,0,0,0,0,0,0
27134,1207080,1,0,0,0,0,0,0
27135,1104131,1,0,0,0,0,0,0
27136,1117931,0,0,0,0,0,0,0
27137,1041237,0,0,0,0,0,0,0
27138,1087002,0,0,0,0,0,0,0
27139,1223467,0,0,0,0,0,0,0
27140,1099903,0,0,0,0,0,0,0
27141,1216077,0,0,0,0,0,0,0
27142,1193804,0,0,0,0,0,0,0
27143,1229059,0,0,0,0,0,0,0
27144,1212962,1,0,0,0,0,0,0
27145,1140870,0,0,0,0,0,0,0
27146,1259363,1,0,0,0,0,0,0
27147,1210306,0,0,0,0,0,0,0
27148,1087179,0,0,0,0,0,0,0
27149,1003426,1,0,0,0,0,0,0
27150,1085241,0,0,0,0,0,0,0
27151,1171787,1,0,0,0,0,0,0
27152,1213535,0,0,0,0,0,0,0
27153,1248872,0,0,0,0,0,0,0
27154,1259330,0,0,0,0,0,0,0
27155,1109717,0,0,0,0,0,0,0
27156,1161736,0,0,0,0,0,0,0
27157,1236679,0,0,0,0,0,0,0
27158,1112702,0,0,0,0,0,0,0
27159,1210144,1,0,0,0,0,0,0
27160,1222017,0,0,0,0,0,0,0
27161,1020139,0,0,0,0,0,0,0
27162,1134627,0,0,0,0,0,0,0
27163,1182175,1,0,0,0,0,0,0
27164,1168389,0,0,0,0,0,0,0
27165,1227318,0,0,0,0,0,0,0
27166,1247309,1,0,0,0,0,0,0
27167,1162525,0,0,0,0,0,0,0
27168,1101087,0,0,0,0,0,0,0
27169,1163169,0,0,0,0,0,0,0
27170,1139878,0,0,0,0,0,0,0
27171,1032151,0,0,0,0,0,0,0
27172,1238276,0,0,0,0,0,0,0
27173,1002713,0,0,0,0,0,0,0
27174,1136388,0,0,0,0,0,0,0
27175,1129642,0,0,0,0,0,0,0
27176,1063492,0,0,0,0,0,0,0
27177,1158671,0,0,0,0,0,0,0
27178,1256577,1,0,0,0,0,0,0
27179,1279468,0,0,0,0,0,0,0
27180,1251517,0,0,0,0,0,0,0
27181,1019952,0,0,0,0,0,0,0
27182,1017138,0,0,0,0,0,0,0
27183,1037621,0,0,0,0,0,0,0
27184,1004348,0,0,0,0,0,0,0
27185,1124975,1,0,0,0,0,0,0
27186,1012901,0,0,0,0,0,0,0
27187,1099467,1,0,0,0,0,0,0
27188,1273110,0,0,0,0,0,0,0
27189,1074046,1,0,0,0,0,0,0
27190,1148970,0,0,0,0,0,0,0
27191,1267797,1,0,0,0,0,0,0
27192,1101895,0,0,0,0,0,0,0
27193,1115029,0,0,0,0,0,0,0
27194,1270166,0,0,0,0,0,0,0
27195,1083398,0,0,0,0,0,0,0
27196,1118926,0,0,0,0,0,0,0
27197,1153980,0,0,0,0,0,0,0
27198,1126756,0,0,0,0,0,0,0
27199,1107546,0,0,0,0,0,0,0
27200,1113783,0,0,0,0,0,0,0
27201,1045336,0,0,0,0,0,0,0
27202,1080815,0,0,0,0,0,0,0
27203,1136367,0,0,0,0,0,0,0
27204,1096904,0,0,0,0,0,0,0
27205,1277407,1,0,0,0,0,0,0
27206,1206869,0,0,0,0,0,0,0
27207,1217673,0,0,0,0,0,0,0
27208,1055082,1,0,0,0,0,0,0
27209,1185868,0,0,0,0,0,0,0
27210,1232300,0,0,0,0,0,0,0
27211,1105884,0,0,0,0,0,0,0
27212,1146337,0,0,0,0,0,0,0
27213,1206620,0,0,0,0,0,0,0
27214,1276754,0,0,0,0,0,0,0
27215,1188466,0,0,0,0,0,0,0
27216,1226714,1,0,0,0,0,0,0
27217,1011623,0,0,0,0,0,0,0
27218,1125293,0,0,0,0,0,0,0
27219,1213137,0,0,0,0,0,0,0
27220,1220580,1,0,0,0,0,0,0
27221,1219873,0,0,0,0,0,0,0
27222,1023075,1,0,0,0,0,0,0
27223,1043524,1,0,0,0,0,0,0
27224,1079646,0,0,0,0,0,0,0
27225,1193039,0,0,0,0,0,0,0
27226,1125621,1,0,0,0,0,0,0
27227,1151359,0,0,0,0,0,0,0
27228,1078704,0,0,0,0,0,0,0
27229,1126697,0,0,0,0,0,0,0
27230,1204294,1,0,0,0,0,0,0
27231,1229165,1,0,0,0,0,0,0
27232,1032871,1,0,0,0,0,0,0
27233,1219603,1,0,0,0,0,0,0
27234,1052874,0,0,0,0,0,0,0
27235,1072361,1,0,0,0,0,0,0
27236,1269101,1,0,0,0,0,0,0
27237,1006875,0,0,0,0,0,0,0
27238,1116496,0,0,0,0,0,0,0
27239,1101214,1,0,0,0,0,0,0
27240,1126306,0,0,0,0,0,0,0
27241,1130369,0,0,0,0,0,0,0
27242,1090833,0,0,0,0,0,0,0
27243,1261652,0,0,0,0,0,0,0
27244,1034415,0,0,0,0,0,0,0
27245,1252750,1,0,0,0,0,0,0
27246,1182613,0,0,0,0,0,0,0
27247,1274672,0,0,0,0,0,0,0
27248,1092171,0,0,0,0,0,0,0
27249,1263087,0,0,0,0,0,0,0
27250,1229925,1,0,0,0,0,0,0
27251,1211374,0,0,0,0,0,0,0
27252,1267323,0,0,0,0,0,0,0
27253,1120820,1,0,0,0,0,0,0
27254,1127125,0,0,0,0,0,0,0
27255,1032712,0,0,0,0,0,0,0
27256,1076049,0,0,0,0,0,0,0
27257,1160784,1,0,0,0,0,0,0
27258,1209458,0,0,0,0,0,0,0
27259,1043549,0,0,0,0,0,0,0
27260,1094244,1,0,0,0,0,0,0
27261,1276800,0,0,0,0,0,0,0
27262,1045229,1,0,0,0,0,0,0
27263,1184302,0,0,0,0,0,0,0
27264,1208644,0,0,0,0,0,0,0
27265,1268271,0,0,0,0,0,0,0
27266,1280065,0,0,0,0,0,0,0
27267,1119359,0,0,0,0,0,0,0
27268,1141228,1,0,0,0,0,0,0
27269,1012004,0,0,0,0,0,0,0
27270,1273881,1,0,0,0,0,0,0
27271,1246506,0,0,0,0,0,0,0
27272,1055227,0,0,0,0,0,0,0
27273,1007151,0,0,0,0,0,0,0
27274,1147216,0,0,0,0,0,0,0
27275,1164983,0,0,0,0,0,0,0
27276,1164310,0,0,0,0,0,0,0
27277,1222805,0,0,0,0,0,0,0
27278,1073884,0,0,0,0,0,0,0
27279,1108975,0,0,0,0,0,0,0
27280,1197086,0,0,0,0,0,0,0
27281,1053847,0,0,0,0,0,0,0
27282,1134990,1,0,0,0,0,0,0
27283,1098988,0,0,0,0,0,0,0
27284,1184045,0,0,0,0,0,0,0
27285,1133796,0,0,0,0,0,0,0
27286,1206153,0,0,0,0,0,0,0
27287,1120784,1,0,0,0,0,0,0
27288,1054221,0,0,0,0,0,0,0
27289,1003170,0,0,0,0,0,0,0
27290,1136275,0,0,0,0,0,0,0
27291,1166203,0,0,0,0,0,0,0
27292,1232249,0,0,0,0,0,0,0
27293,1260543,0,0,0,0,0,0,0
27294,1036958,0,0,0,0,0,0,0
27295,1234088,0,0,0,0,0,0,0
27296,1238201,0,0,0,0,0,0,0
27297,1019384,0,0,0,0,0,0,0
27298,1084328,1,0,0,0,0,0,0
27299,1046698,0,0,0,0,0,0,0
27300,1246082,0,0,0,0,0,0,0
27301,1007246,0,0,0,0,0,0,0
27302,1115954,1,0,0,0,0,0,0
27303,1186437,1,0,0,0,0,0,0
27304,1200109,0,0,0,0,0,0,0
27305,1146008,0,0,0,0,0,0,0
27306,1151817,0,0,0,0,0,0,0
27307,1149236,0,0,0,0,0,0,0
27308,1237224,0,0,0,0,0,0,0
27309,1253251,0,0,0,0,0,0,0
27310,1038764,0,0,0,0,0,0,0
27311,1007661,0,0,0,0,0,0,0
27312,1119467,0,0,0,0,0,0,0
27313,1030882,0,0,0,0,0,0,0
27314,1068180,0,0,0,0,0,0,0
27315,1248726,1,0,0,0,0,0,0
27316,1054170,1,0,0,0,0,0,0
27317,1211373,0,0,0,0,0,0,0
27318,1190201,1,0,0,0,0,0,0
27319,1163738,0,0,0,0,0,0,0
27320,1104181,0,0,0,0,0,0,0
27321,1119709,1,0,0,0,0,0,0
27322,1136182,1,0,0,0,0,0,0
27323,1193993,0,0,0,0,0,0,0
27324,1142767,0,0,0,0,0,0,0
27325,1065305,1,0,0,0,0,0,0
27326,1035525,1,0,0,0,0,0,0
27327,1241693,0,0,0,0,0,0,0
27328,1023775,0,0,0,0,0,0,0
27329,1133382,0,0,0,0,0,0,0
27330,1156497,0,0,0,0,0,0,0
27331,1039152,0,0,0,0,0,0,0
27332,1041227,0,0,0,0,0,0,0
27333,1149812,0,0,0,0,0,0,0
27334,1229632,1,0,0,0,0,0,0
27335,1181713,1,0,0,0,0,0,0
27336,1031729,0,0,0,0,0,0,0
27337,1249273,1,0,0,0,0,0,0
27338,1242364,0,0,0,0,0,0,0
27339,1107005,0,0,0,0,0,0,0
27340,1062630,0,0,0,0,0,0,0
27341,1275545,0,0,0,0,0,0,0
27342,1124270,1,0,0,0,0,0,0
27343,1138401,0,0,0,0,0,0,0
27344,1196032,1,0,0,0,0,0,0
27345,1169183,0,0,0,0,0,0,0
27346,1276957,0,0,0,0,0,0,0
27347,1056782,0,0,0,0,0,0,0
27348,1278215,0,0,0,0,0,0,0
27349,1220708,0,0,0,0,0,0,0
27350,1234430,0,0,0,0,0,0,0
27351,1091042,0,0,0,0,0,0,0
27352,1052696,1,0,0,0,0,0,0
27353,1168395,0,0,0,0,0,0,0
27354,1013389,0,0,0,0,0,0,0
27355,1265493,0,0,0,0,0,0,0
27356,1045195,0,0,0,0,0,0,0
27357,1249280,0,0,0,0,0,0,0
27358,1038701,0,0,0,0,0,0,0
27359,1018574,0,0,0,0,0,0,0
27360,1088155,0,0,0,0,0,0,0
27361,1071578,0,0,0,0,0,0,0
27362,1021128,0,0,0,0,0,0,0
27363,1052733,0,0,0,0,0,0,0
27364,1245620,1,0,0,0,0,0,0
27365,1018626,0,0,0,0,0,0,0
27366,1124796,1,0,0,0,0,0,0
27367,1154088,1,0,0,0,0,0,0
27368,1165650,0,0,0,0,0,0,0
27369,1116368,1,0,0,0,0,0,0
27370,1077382,0,0,0,0,0,0,0
27371,1180820,1,0,0,0,0,0,0
27372,1279412,0,0,0,0,0,0,0
27373,1033202,0,0,0,0,0,0,0
27374,1274411,0,0,0,0,0,0,0
27375,1207177,0,0,0,0,0,0,0
27376,1261107,0,0,0,0,0,0,0
27377,1261643,0,0,0,0,0,0,0
27378,1049403,0,0,0,0,0,0,0
27379,1030855,0,0,0,0,0,0,0
27380,1182332,0,0,0,0,0,0,0
27381,1139500,1,0,0,0,0,0,0
27382,1246029,1,0,0,0,0,0,0
27383,1105858,0,0,0,0,0,0,0
27384,1248474,0,0,0,0,0,0,0
27385,1146881,0,0,0,0,0,0,0
27386,1160080,1,0,0,0,0,0,0
27387,1218271,0,0,0,0,0,0,0
27388,1009137,0,0,0,0,0,0,0
27389,1019520,0,0,0,0,0,0,0
27390,1081264,0,0,0,0,0,0,0
27391,1279453,1,0,0,0,0,0,0
27392,1252587,1,0,0,0,0,0,0
27393,1129410,0,0,0,0,0,0,0
27394,1018921,0,0,0,0,0,0,0
27395,1106719,1,0,0,0,0,0,0
27396,1203588,1,0,0,0,0,0,0
27397,1221265,0,0,0,0,0,0,0
27398,1072660,0,0,0,0,0,0,0
27399,1151795,0,0,0,0,0,0,0
27400,1261507,1,0,0,0,0,0,0
27401,1221557,0,0,0,0,0,0,0
27402,1186475,0,0,0,0,0,0,0
27403,1178987,1,0,0,0,0,0,0
27404,1189009,1,0,0,0,0,0,0
27405,1193880,1,0,0,0,0,0,0
27406,1027953,0,0,0,0,0,0,0
27407,1166595,1,0,0,0,0,0,0
27408,1161150,0,0,0,0,0,0,0
27409,1242383,0,0,0,0,0,0,0
27410,1152164,0,0,0,0,0,0,0
27411,1195457,1,0,0,0,0,0,0
27412,1259670,0,0,0,0,0,0,0
27413,1272909,0,0,0,0,0,0,0
27414,1279515,0,0,0,0,0,0,0
27415,1180136,1,0,0,0,0,0,0
27416,1261909,0,0,0,0,0,0,0
27417,1160706,0,0,0,0,0,0,0
27418,1184149,1,0,0,0,0,0,0
27419,1033608,0,0,0,0,0,0,0
27420,1057194,0,0,0,0,0,0,0
27421,1199374,0,0,0,0,0,0,0
27422,1255765,0,0,0,0,0,0,0
27423,1088377,0,0,0,0,0,0,0
27424,1163764,1,0,0,0,0,0,0
27425,1174025,1,0,0,0,0,0,0
27426,1193499,0,0,0,0,0,0,0
27427,1033753,0,0,0,0,0,0,0
27428,1057430,1,0,0,0,0,0,0
27429,1144280,0,0,0,0,0,0,0
27430,1001346,0,0,0,0,0,0,0
27431,1036963,0,0,0,0,0,0,0
27432,1181960,0,0,0,0,0,0,0
27433,1226753,0,0,0,0,0,0,0
27434,1024812,0,0,0,0,0,0,0
27435,1164601,0,0,0,0,0,0,0
27436,1178973,0,0,0,0,0,0,0
27437,1214791,1,0,0,0,0,0,0
27438,1253547,0,0,0,0,0,0,0
27439,1024343,0,0,0,0,0,0,0
27440,1269858,0,0,0,0,0,0,0
27441,1270311,0,0,0,0,0,0,0
27442,1076540,0,0,0,0,0,0,0
27443,1023071,0,0,0,0,0,0,0
27444,1172078,0,0,0,0,0,0,0
27445,1243487,0,0,0,0,0,0,0
27446,1081103,0,0,0,0,0,0,0
27447,1087142,0,0,0,0,0,0,0
27448,1277196,0,0,0,0,0,0,0
27449,1046262,0,0,0,0,0,0,0
27450,1207053,0,0,0,0,0,0,0
27451,1265883,0,0,0,0,0,0,0
27452,1074184,0,0,0,0,0,0,0
27453,1254049,1,0,0,0,0,0,0
27454,1174540,1,0,0,0,0,0,0
27455,1211446,0,0,0,0,0,0,0
27456,1142518,0,0,0,0,0,0,0
27457,1162177,0,0,0,0,0,0,0
27458,1068880,1,0,0,0,0,0,0
27459,1149534,0,0,0,0,0,0,0
27460,1164534,0,0,0,0,0,0,0
27461,1117460,0,0,0,0,0,0,0
27462,1201784,0,0,0,0,0,0,0
27463,1170026,1,0,0,0,0,0,0
27464,1145099,0,0,0,0,0,0,0
27465,1160237,1,0,0,0,0,0,0
27466,1083846,0,0,0,0,0,0,0
27467,1102170,0,0,0,0,0,0,0
27468,1181864,0,0,0,0,0,0,0
27469,1230215,0,0,0,0,0,0,0
27470,1205333,0,0,0,0,0,0,0
27471,1122413,0,0,0,0,0,0,0
27472,1191584,0,0,0,0,0,0,0
27473,1259634,0,0,0,0,0,0,0
27474,1263229,0,0,0,0,0,0,0
27475,1256516,0,0,0,0,0,0,0
27476,1144033,0,0,0,0,0,0,0
27477,1118792,1,0,0,0,0,0,0
27478,1016547,0,0,0,0,0,0,0
27479,1062921,0,0,0,0,0,0,0
27480,1125697,0,0,0,0,0,0,0
27481,1135546,0,0,0,0,0,0,0
27482,1218471,0,0,0,0,0,0,0
27483,1145836,0,0,0,0,0,0,0
27484,1184039,0,0,0,0,0,0,0
27485,1139189,1,0,0,0,0,0,0
27486,1181915,0,0,0,0,0,0,0
27487,1105926,0,0,0,0,0,0,0
27488,1169383,0,0,0,0,0,0,0
27489,1023862,0,0,0,0,0,0,0
27490,1092018,0,0,0,0,0,0,0
27491,1084000,0,0,0,0,0,0,0
27492,1186624,0,0,0,0,0,0,0
27493,1143929,0,0,0,0,0,0,0
27494,1171621,1,0,0,0,0,0,0
27495,1259823,1,0,0,0,0,0,0
27496,1203842,0,0,0,0,0,0,0
27497,1007101,0,0,0,0,0,0,0
27498,1271813,0,0,0,0,0,0,0
27499,1033135,0,0,0,0,0,0,0
27500,1207943,1,0,0,0,0,0,0
27501,1268120,0,0,0,0,0,0,0
27502,1157691,0,0,0,0,0,0,0
27503,1258437,0,0,0,0,0,0,0
27504,1135894,0,0,0,0,0,0,0
27505,1031227,1,0,0,0,0,0,0
27506,1035670,0,0,0,0,0,0,0
27507,1072927,1,0,0,0,0,0,0
27508,1262727,0,0,0,0,0,0,0
27509,1001478,0,0,0,0,0,0,0
27510,1031423,0,0,0,0,0,0,0
27511,1129915,1,0,0,0,0,0,0
27512,1204637,1,0,0,0,0,0,0
27513,1042956,1,0,0,0,0,0,0
27514,1252807,0,0,0,0,0,0,0
27515,1255463,0,0,0,0,0,0,0
27516,1056069,1,0,0,0,0,0,0
27517,1131376,1,0,0,0,0,0,0
27518,1149326,0,0,0,0,0,0,0
27519,1151133,0,0,0,0,0,0,0
27520,1045418,0,0,0,0,0,0,0
27521,1240502,0,0,0,0,0,0,0
27522,1165924,1,0,0,0,0,0,0
27523,1104305,1,0,0,0,0,0,0
27524,1025266,0,0,0,0,0,0,0
27525,1156521,1,0,0,0,0,0,0
27526,1145174,1,0,0,0,0,0,0
27527,1263715,0,0,0,0,0,0,0
27528,1224929,0,0,0,0,0,0,0
27529,1234041,1,0,0,0,0,0,0
27530,1027163,0,0,0,0,0,0,0
27531,1109886,0,0,0,0,0,0,0
27532,1147217,0,0,0,0,0,0,0
27533,1179373,0,0,0,0,0,0,0
27534,1116200,0,0,0,0,0,0,0
27535,1044835,0,0,0,0,0,0,0
27536,1224537,0,0,0,0,0,0,0
27537,1244412,0,0,0,0,0,0,0
27538,1223023,0,0,0,0,0,0,0
27539,1252295,0,0,0,0,0,0,0
27540,1076767,0,0,0,0,0,0,0
27541,1196868,1,0,0,0,0,0,0
27542,1208968,0,0,0,0,0,0,0
27543,1092853,0,0,0,0,0,0,0
27544,1142444,1,0,0,0,0,0,0
27545,1183345,0,0,0,0,0,0,0
27546,1068186,0,0,0,0,0,0,0
27547,1229464,0,0,0,0,0,0,0
27548,1226355,1,0,0,0,0,0,0
27549,1246512,0,0,0,0,0,0,0
27550,1274419,0,0,0,0,0,0,0
27551,1262367,0,0,0,0,0,0,0
27552,1069079,0,0,0,0,0,0,0
27553,1236283,1,0,0,0,0,0,0
27554,1045658,0,0,0,0,0,0,0
27555,1237887,0,0,0,0,0,0,0
27556,1052929,0,0,0,0,0,0,0
27557,1094406,0,0,0,0,0,0,0
27558,1051726,0,0,0,0,0,0,0
27559,1156452,0,0,0,0,0,0,0
27560,1032490,0,0,0,0,0,0,0
27561,1165785,0,0,0,0,0,0,0
27562,1212741,0,0,0,0,0,0,0
27563,1157688,1,0,0,0,0,0,0
27564,1193369,0,0,0,0,0,0,0
27565,1030283,0,0,0,0,0,0,0
27566,1251832,1,0,0,0,0,0,0
27567,1061113,0,0,0,0,0,0,0
27568,1231852,0,0,0,0,0,0,0
27569,1130446,0,0,0,0,0,0,0
27570,1079395,0,0,0,0,0,0,0
27571,1117248,1,0,0,0,0,0,0
27572,1090349,0,0,0,0,0,0,0
27573,1003450,0,0,0,0,0,0,0
27574,1044938,0,0,0,0,0,0,0
27575,1114295,0,0,0,0,0,0,0
27576,1098335,0,0,0,0,0,0,0
27577,1224926,0,0,0,0,0,0,0
27578,1257958,0,0,0,0,0,0,0
27579,1212531,0,0,0,0,0,0,0
27580,1244321,0,0,0,0,0,0,0
27581,1199706,0,0,0,0,0,0,0
27582,1042333,0,0,0,0,0,0,0
27583,1110249,0,0,0,0,0,0,0
27584,1103441,0,0,0,0,0,0,0
27585,1126423,0,0,0,0,0,0,0
27586,1110744,0,0,0,0,0,0,0
27587,1037275,1,0,0,0,0,0,0
27588,1257594,0,0,0,0,0,0,0
27589,1248786,0,0,0,0,0,0,0
27590,1064029,0,0,0,0,0,0,0
27591,1173798,1,0,0,0,0,0,0
27592,1197067,0,0,0,0,0,0,0
27593,1161183,0,0,0,0,0,0,0
27594,1109341,0,0,0,0,0,0,0
27595,1212537,0,0,0,0,0,0,0
27596,1184895,0,0,0,0,0,0,0
27597,1060607,1,0,0,0,0,0,0
27598,1146201,0,0,0,0,0,0,0
27599,1237922,0,0,0,0,0,0,0
27600,1150811,0,0,0,0,0,0,0
27601,1138392,1,0,0,0,0,0,0
27602,1004274,1,0,0,0,0,0,0
27603,1030534,0,0,0,0,0,0,0
27604,1182813,0,0,0,0,0,0,0
27605,1224930,0,0,0,0,0,0,0
27606,1027230,0,0,0,0,0,0,0
27607,1047645,0,0,0,0,0,0,0
27608,1042039,1,0,0,0,0,0,0
27609,1048049,0,0,0,0,0,0,0
27610,1154881,0,0,0,0,0,0,0
27611,1255239,1,0,0,0,0,0,0
27612,1150036,0,0,0,0,0,0,0
27613,1204093,0,0,0,0,0,0,0
27614,1011790,0,0,0,0,0,0,0
27615,1145022,0,0,0,0,0,0,0
27616,1023809,1,0,0,0,0,0,0
27617,1279069,0,0,0,0,0,0,0
27618,1175780,0,0,0,0,0,0,0
27619,1109033,1,0,0,0,0,0,0
27620,1225042,0,0,0,0,0,0,0
27621,1061916,0,0,0,0,0,0,0
27622,1258669,0,0,0,0,0,0,0
27623,1260882,0,0,0,0,0,0,0
27624,1162921,0,0,0,0,0,0,0
27625,1232028,1,0,0,0,0,0,0
27626,1113924,0,0,0,0,0,0,0
27627,1051207,0,0,0,0,0,0,0
27628,1251866,0,0,0,0,0,0,0
27629,1273402,0,0,0,0,0,0,0
27630,1094137,0,0,0,0,0,0,0
27631,1007575,0,0,0,0,0,0,0
27632,1061159,0,0,0,0,0,0,0
27633,1128435,0,0,0,0,0,0,0
27634,1238983,0,0,0,0,0,0,0
27635,1134441,0,0,0,0,0,0,0
27636,1040098,1,0,0,0,0,0,0
27637,1265723,1,0,0,0,0,0,0
27638,1263553,0,0,0,0,0,0,0
27639,1096348,0,0,0,0,0,0,0
27640,1089957,0,0,0,0,0,0,0
27641,1222893,0,0,0,0,0,0,0
27642,1260140,0,0,0,0,0,0,0
27643,1075885,0,0,0,0,0,0,0
27644,1144975,1,0,0,0,0,0,0
27645,1090806,1,0,0,0,0,0,0
27646,1177830,1,0,0,0,0,0,0
27647,1019914,0,0,0,0,0,0,0
27648,1067283,0,0,0,0,0,0,0
27649,1132839,0,0,0,0,0,0,0
27650,1227641,0,0,0,0,0,0,0
27651,1244776,0,0,0,0,0,0,0
27652,1188025,0,0,0,0,0,0,0
27653,1193282,0,0,0,0,0,0,0
27654,1002932,0,0,0,0,0,0,0
27655,1014446,0,0,0,0,0,0,0
27656,1182328,0,0,0,0,0,0,0
27657,1185390,0,0,0,0,0,0,0
27658,1240713,1,0,0,0,0,0,0
27659,1024217,0,0,0,0,0,0,0
27660,1194080,0,0,0,0,0,0,0
27661,1064080,0,0,0,0,0,0,0
